ID,jmeno,Y,X,okres,kraj,plocha bytu (m2),poloha bytu,velikostni kategorie,technologie vystavby,stari,technologicky stav,najemne_min (kc/m2/mesic),najemne_max (kc/m2/mesic),najemne_byt_min (kc/byt/mesic),najemne_byt_max (kc/byt/mesic),Datum aktualizace
591181,Moravské Budějovice,49.052087,15.80864,Třebíč,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,71.4,82.2,4641,5343,MMR 2011
538493,Mnichovice,49.936014,14.709067,Praha-východ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,95.7,117,6220.5,7605,MMR 2011
591211,Náměšť nad Oslavou,49.207262,16.158486,Třebíč,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,78.9,90.8,5128.5,5902,MMR 2011
596230,Nové Město na Moravě,49.561442,16.074181,Žďár nad Sázavou,Kraj Vysočina,65,běžná poloha,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.1,83.1,4881.5,5401.5,MMR 2011
591301,Okříšky,49.245391,15.769582,Třebíč,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,66.2,80.8,4303,5252,MMR 2011
548511,Pacov,49.470764,15.001672,Pelhřimov,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,61.5,70.8,3997.5,4602,MMR 2011
547492,Pelhřimov,49.431338,15.22335,Pelhřimov,Kraj Vysočina,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,68.4,75.6,4446,4914,MMR 2011
548561,Počátky,49.2602,15.240214,Pelhřimov,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,45,55,2925,3575,MMR 2011
587711,Polná,49.486997,15.718806,Jihlava,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,70,80.5,4550,5232.5,MMR 2011
569321,Přibyslav,49.576838,15.738542,Havlíčkův Brod,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,51.2,62.6,3328,4069,MMR 2011
569569,Světlá nad Sázavou,49.668008,15.403929,Havlíčkův Brod,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,50.6,58.2,3289,3783,MMR 2011
588024,Telč,49.184175,15.452746,Jihlava,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75,86.3,4875,5609.5,MMR 2011
536326,Mnichovo Hradiště,50.527201,14.971331,Mladá Boleslav,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,90,103.5,5850,6727.5,MMR 2011
590266,Třebíč,49.214922,15.881654,Třebíč,Kraj Vysočina,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,76.3,84.4,4959.5,5486,MMR 2011
588032,Třešť,49.290918,15.482107,Jihlava,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,67.7,77.9,4400.5,5063.5,MMR 2011
596973,Velká Bíteš,49.288625,16.225852,Žďár nad Sázavou,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,68.4,78.7,4446,5115.5,MMR 2011
597007,Velké Meziříčí,49.355216,16.012241,Žďár nad Sázavou,Kraj Vysočina,65,běžná poloha,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,88.3,97.5,5739.5,6337.5,MMR 2011
595209,Žďár nad Sázavou,49.562633,15.939238,Žďár nad Sázavou,Kraj Vysočina,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,72.7,80.3,4725.5,5219.5,MMR 2011
569780,Ždírec nad Doubravou,49.695956,15.813599,Havlíčkův Brod,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,50.8,62.2,3302,4043,MMR 2011
549231,Žirovnice,49.253183,15.18823,Pelhřimov,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,57.8,70.6,3757,4589,MMR 2011
581291,Adamov,49.3005,16.658553,Blansko,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,90.2,110.3,5863,7169.5,MMR 2011
582824,Bílovice nad Svitavou,49.247077,16.672474,Brno-venkov,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,93.5,114.3,6077.5,7429.5,MMR 2011
581283,Blansko,49.363134,16.643153,Blansko,Jihomoravský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,85.3,94.3,5544.5,6129.5,MMR 2011
540765,Mníšek pod Brdy,49.866497,14.261759,Praha-západ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,90.2,110.3,5863,7169.5,MMR 2011
586048,Blatnice pod Svatým Antonínkem,48.946727,17.465972,Hodonín,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,70.3,85.9,4569.5,5583.5,MMR 2011
582859,Blučina,49.054964,16.644503,Brno-venkov,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,81.2,99.3,5278,6454.5,MMR 2011
581372,Boskovice,49.487511,16.659973,Blansko,Jihomoravský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,88.2,97.5,5733,6337.5,MMR 2011
584291,Břeclav,48.758962,16.88205,Břeclav,Jihomoravský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,81,89.5,5265,5817.5,MMR 2011
592943,Bučovice,49.148955,17.001913,Vyškov,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.3,86.7,4894.5,5635.5,MMR 2011
586081,Bzenec,48.973364,17.266864,Hodonín,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,74.1,90.6,4816.5,5889,MMR 2011
586102,Čejkovice,48.905917,16.942318,Hodonín,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,63,77,4095,5005,MMR 2011
546941,Dobšice,48.84834,16.085414,Znojmo,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,59.8,73.1,3887,4751.5,MMR 2011
586137,Dolní Bojanovice,48.858605,17.028602,Hodonín,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,66.6,81.4,4329,5291,MMR 2011
582956,Dolní Kounice,49.070109,16.464925,Brno-venkov,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,79,96.6,5135,6279,MMR 2011
540013,Březnice,49.557636,13.950629,Příbram,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,67.1,82,4361.5,5330,MMR 2011
530310,Neveklov,49.753733,14.532903,Benešov,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,81.1,99.1,5271.5,6441.5,MMR 2011
593001,Drnovice,49.276295,16.951468,Vyškov,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,76,92.8,4940,6032,MMR 2011
586161,Dubňany,48.916937,17.090056,Hodonín,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,68.4,78.7,4446,5115.5,MMR 2011
586021,Hodonín,48.848932,17.132462,Hodonín,Jihomoravský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,74.2,82,4823,5330,MMR 2011
586170,Hovorany,48.954929,16.993469,Hodonín,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,61.4,75.1,3991,4881.5,MMR 2011
594156,Hrušovany nad Jevišovkou,48.829902,16.402717,Znojmo,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,78.9,96.4,5128.5,6266,MMR 2011
583081,Hrušovany u Brna,49.038628,16.594292,Brno-venkov,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,81.8,100,5317,6500,MMR 2011
584495,Hustopeče,48.940843,16.737632,Břeclav,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,89.6,103.1,5824,6701.5,MMR 2011
583120,Ivančice,49.101442,16.377522,Brno-venkov,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,80.6,92.8,5239,6032,MMR 2011
593117,Ivanovice na Hané,49.305419,17.093436,Vyškov,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,69.4,84.8,4511,5512,MMR 2011
581682,Jedovnice,49.344531,16.755953,Blansko,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,84.8,103.6,5512,6734,MMR 2011
542164,Nové Strašecí,50.152718,13.900434,Rakovník,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,85.8,98.7,5577,6415.5,MMR 2011
584550,Klobouky u Brna,48.99501,16.859524,Břeclav,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,58,70.9,3770,4608.5,MMR 2011
584568,Kobylí,48.932857,16.891599,Břeclav,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,57.9,70.8,3763.5,4602,MMR 2011
581879,Kunštát,49.50645,16.51722,Blansko,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,73.2,89.4,4758,5811,MMR 2011
583251,Kuřim,49.298516,16.531443,Brno-venkov,Jihomoravský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,102.2,113,6643,7345,MMR 2011
586307,Kyjov,49.010177,17.122539,Hodonín,Jihomoravský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,84.3,93.1,5479.5,6051.5,MMR 2011
584622,Lanžhot,48.724426,16.966971,Břeclav,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.5,92.3,4907.5,5999.5,MMR 2011
584631,Lednice,48.799913,16.803411,Břeclav,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75,91.7,4875,5960.5,MMR 2011
581917,Letovice,49.547089,16.573575,Blansko,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,82,94.3,5330,6129.5,MMR 2011
586358,Lužice,48.840975,17.071057,Hodonín,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,69.6,85,4524,5525,MMR 2011
586374,Mikulčice,48.816424,17.051084,Hodonín,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,67.4,82.4,4381,5356,MMR 2011
538574,Odolena Voda,50.233409,14.410785,Praha-východ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,94,108.2,6110,7033,MMR 2011
584649,Mikulov,48.805552,16.63781,Břeclav,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,88.9,102.3,5778.5,6649.5,MMR 2011
594458,Miroslav,48.947665,16.312527,Znojmo,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,79,96.6,5135,6279,MMR 2011
583391,Modřice,49.127888,16.614418,Brno-venkov,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,86.4,105.6,5616,6864,MMR 2011
583405,Mokrá-Horákov,49.222955,16.751508,Brno-venkov,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,84.8,103.6,5512,6734,MMR 2011
584665,Moravská Nová Ves,48.803039,17.013728,Břeclav,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,73.8,90.2,4797,5863,MMR 2011
594482,Moravský Krumlov,49.048928,16.311698,Znojmo,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,70.5,81.1,4582.5,5271.5,MMR 2011
